Paper,Citation
10.1016/j.measurement.2017.02.025/S,10.1109/TNS.2018.2886094/O
10.1016/j.measurement.2017.02.025/S,10.1145/3359427.3361920/O
10.1109/MWSCAS.2017.8053032/S,10.1109/MWSCAS.2017.8053032/O
10.1109/MWSCAS.2017.8053032/S,10.1109/MWSCAS.2017.8053032/P
10.1109/MWSCAS.2017.8053032/S,10.1109/MWSCAS.2017.8053032
10.1109/MWSCAS.2017.8053032/S,10.1016/j.cma.2019.03.005/O
10.4271/2017-01-6000/S,10.1115/DETC2017-68025/P
10.4271/2017-01-6000/S,10.2514/6.2018-0107/O
10.4271/2017-01-6000/S,10.1109/MWSYM.2017.8058605/O
10.4271/2017-01-6000/S,10.1109/MWSYM.2017.8058605
10.4271/2017-01-6000/S,10.2514/6.2018-0107/P
10.4271/2017-01-6000/S,10.4271/2017-01-6000/P
10.4271/2017-01-6000/S,10.1115/DETC2017-68025/O
10.4271/2017-01-6000/S,10.1109/MAES.2018.180031/P
10.4271/2017-01-6000/S,10.4271/2017-01-6000/O
10.4271/2017-01-6000/S,10.2514/6.2017-1152/O
10.4271/2017-01-6000/S,10.2514/6.2018-3646/P
10.4271/2017-01-6000/S,10.2514/6.2017-1152/P
10.4271/2017-01-6000/S,10.1088/1361-6439/aab221/P
10.4271/2017-01-6000/S,10.1088/1361-6439/aab221/O
10.1039/c7lc00644f/S,10.1007/s10439-016-1765-5/O
10.1039/c7lc00644f/S,10.1016/j.bios.2016.12.071
10.1039/c7lc00644f/S,10.1109/ICORR.2017.8009242
10.1039/c7lc00644f/S,10.1177/2041731417718809/P
10.1039/c7lc00644f/S,10.1039/c8lc00966j/P
10.1039/c7lc00644f/S,10.1016/j.mri.2019.01.001/O
10.1039/c7lc00644f/S,10.1155/2018/9621640/P
10.1039/c7lc00644f/S,10.1039/c7lc00644f
10.1039/c7lc00644f/S,10.1007/s10439-016-1765-5
10.1039/c7lc00644f/S,10.1016/j.joca.2017.05.004/O
10.1039/c7lc00644f/S,10.1016/j.bios.2018.04.016/O
10.1039/c7lc00644f/S,10.1115/1.4036336/O
10.1039/c7lc00644f/S,10.1016/j.joca.2018.12.026/O
10.1039/c7lc00644f/S,10.1016/j.joca.2017.05.004
10.1039/c7lc00644f/S,10.1016/j.jbiomech.2018.04.010/P
10.1007/s10439-017-1852-2/S,10.1016/j.mri.2019.01.001/O
10.1007/s10439-017-1852-2/S,10.3390/s18061745/P
10.1007/s10439-017-1852-2/S,10.1007/s10439-017-1852-2
10.1007/s10439-017-1852-2/S,10.1109/ICORR.2017.8009242/P
10.1007/s10439-017-1852-2/S,10.1007/s10439-016-1765-5
10.1007/s10439-017-1852-2/S,10.1115/1.4043442/O
10.1007/s10439-017-1852-2/S,10.1016/j.aap.2018.01.029/P
10.1007/s10439-017-1852-2/S,10.1109/ICORR.2017.8009242
10.1007/s10439-017-1852-2/S,10.1039/c7lc00644f
10.1007/s10439-017-1852-2/S,10.1016/j.biomaterials.2017.02.021
10.1007/s10439-017-1852-2/S,10.3390/s18061745/O
10.1007/s10439-017-1852-2/S,10.1142/9789813235533_0057/O
10.1007/s10439-017-1852-2/S,10.1016/j.joca.2017.05.004/P
10.1016/j.ijindorg.2017.06.001/S,10.1016/j.ijindorg.2017.06.001
10.1016/j.ijindorg.2017.06.001/S,10.1115/DETC201886056/P
10.1016/j.ijindorg.2017.06.001/S,10.23919/ACC.2017.7963663/O
10.1016/j.ijindorg.2017.06.001/S,10.1115/1.4036304/P
10.1016/j.ijindorg.2017.06.001/S,10.1115/DETC2017-68025
10.1016/j.ijindorg.2017.06.001/S,10.23919/ACC.2017.7963663
10.1016/j.ijindorg.2017.06.001/S,10.1115/1.4036304/O
10.1016/j.ijindorg.2017.06.001/S,10.1115/DETC201886056/O
10.1016/j.ijindorg.2017.06.001/S,10.1115/DETC2019-97354/O
10.1016/j.ijindorg.2017.06.001/S,10.1115/1.4036304
10.1016/j.ijindorg.2017.06.001/S,10.1115/DETC2017-68025/O
10.1016/j.ijindorg.2017.06.001/S,10.1016/j.ijindorg.2017.06.001/O
10.1016/j.ijindorg.2017.06.001/S,10.1115/DETC2018-85224/O
10.1016/j.ijindorg.2017.06.001/S,10.23919/ACC.2017.7963663/P
10.1111/ina.12369/S,10.1016/j.bios.2018.04.016/P
10.1111/ina.12369/S,10.1016/j.joca.2017.05.004/P
10.1111/ina.12369/S,10.1016/j.joca.2017.05.004/O
10.1111/ina.12369/S,10.1142/9789813235533_0057/P
10.1111/ina.12369/S,10.1111/ina.12369/P
10.1111/ina.12369/S,10.1016/j.joca.2017.05.004
10.1111/ina.12369/S,10.1016/j.apenergy.2018.06.098/P
10.1111/ina.12369/S,10.3390/s18061745/P
10.1111/ina.12369/S,10.1039/c8lc00966j/P
10.1111/ina.12369/S,10.1142/9789813235533_0057/O
10.1115/1.4036336/S,10.1109/ICORR.2017.8009242/O
10.1115/1.4036336/S,10.1115/1.4036336/P
10.1115/1.4036336/S,10.1115/DETC2017-68205
10.1115/1.4036336/S,10.1016/j.joca.2017.05.004/P
10.1115/1.4036336/S,10.1115/1.4036336/O
10.1115/1.4036336/S,10.1115/1.4039852/O
10.1115/1.4036336/S,10.1080/15397734.2019.1707685/O
10.1115/1.4036336/S,10.1109/JBHI.2018.2877595/O
10.1115/1.4036336/S,10.1016/j.bej.2018.06.014/P
10.1115/1.4036336/S,10.1016/j.bios.2018.04.016/P
10.1115/1.4036336/S,10.1115/DETC2017-67081/O
10.1115/1.4036336/S,10.1016/j.mechmachtheory.2018.04.013/P
10.1115/1.4036336/S,10.1021/acsbiomaterials.8b00038/O
10.1115/1.4036336/S,10.1109/ICORR.2017.8009242
10.1115/1.4036336/S,10.1115/DETC2017-68205/O
10.1115/1.4036336/S,10.1088/1361-665X/ab49df/O
10.1115/1.4036336/S,10.1016/j.mri.2019.01.001/O
10.1115/1.4036336/S,10.1016/j.jbiomech.2018.04.010/P
10.1115/1.4035674/S,10.1109/IVSW.2018.8494874/O
10.1115/1.4035674/S,10.1109/TLT.2017.2740172/P
10.1115/1.4035674/S,10.1109/TLT.2017.2740172/O
10.1115/1.4035674/S,10.1080/16864360.2017.1353736/P
10.1115/1.4035674/S,10.1115/DETC2018-86156/P
10.1115/1.4035674/S,10.1080/16864360.2016.1240449
10.1115/1.4035674/S,10.14733/cadaps.2019.923-935/O
10.1115/1.4035674/S,10.1115/DETC201767581
10.1115/1.4035674/S,10.1109/CCTA.2017.8062645/P
10.1115/1.4035674/S,10.1080/16864360.2016.1257184
10.1115/1.4035674/S,10.1080/16864360.2016.1273578/O
10.1115/1.4035674/S,10.1080/16864360.2018.1462570/P
10.1115/1.4035674/S,10.1115/DETC201767584/P
10.1115/1.4035674/S,10.1109/CCTA.2017.8062645
10.1115/1.4035674/S,10.23919/FMCAD.2019.8894270/O
10.1115/1.4035674/S,10.1080/16864360.2017.1353736/O
10.1115/1.4035674/S,10.1115/DETC2019-98439/O
10.1115/1.4035674/S,10.1115/DETC2018-86170/O
10.1016/j.joca.2017.05.004/S,10.1021/acssynbio.7b00316/O
10.1016/j.joca.2017.05.004/S,10.1039/c8lc00966j/P
10.1016/j.joca.2017.05.004/S,10.1016/j.joca.2017.05.004/P
10.1016/j.joca.2017.05.004/S,10.1155/2018/9621640/O
10.1016/j.joca.2017.05.004/S,10.1177/2041731417718809
10.1016/j.joca.2017.05.004/S,10.1016/j.joca.2017.05.004/O
10.1016/j.joca.2017.05.004/S,10.1016/j.joca.2018.12.026/O
10.1016/j.joca.2017.05.004/S,10.1016/j.bios.2018.04.016/O
10.1016/j.joca.2017.05.004/S,10.1016/j.bios.2016.12.071/P
10.1016/j.joca.2017.05.004/S,10.1007/s10439-017-1852-2
10.1016/j.joca.2017.05.004/S,10.1115/1.4036336
10.1016/j.joca.2017.05.004/S,10.1039/c7lc00644f/P
10.1016/j.ijhcs.2017.03.007/S,10.1109/SP.2018.00067/O
10.1016/j.ijhcs.2017.03.007/S,10.1115/DETC2019-98168/O
10.1016/j.ijhcs.2017.03.007/S,10.1007/s00348-016-2297-3
10.1016/j.ijhcs.2017.03.007/S,10.1007/s00348-016-2297-3/O
10.1016/j.ijhcs.2017.03.007/S,10.1109/SP.2018.00067/P
10.1016/j.ijhcs.2017.03.007/S,10.1016/j.ijhcs.2017.03.007/O
10.1016/j.ijhcs.2017.03.007/S,10.1016/j.ijhcs.2017.03.007
10.1016/j.ijhcs.2017.03.007/S,10.1016/j.destud.2019.02.001/O
10.1016/j.ijhcs.2017.03.007/S,10.1007/s00348-016-2297-3/P
10.1016/j.ijhcs.2017.03.007/S,10.1115/DETC2018-85224/P
10.1016/j.ijhcs.2017.03.007/S,10.1115/1.4039006/P
10.1016/j.ijhcs.2017.03.007/S,10.1115/DETC201886056/P
10.1016/j.ijhcs.2017.03.007/S,10.1016/j.ijhcs.2017.03.007/P
10.1016/j.ijhcs.2017.03.007/S,10.1115/1.4039006/O
10.1016/j.ijhcs.2017.03.007/S,10.1007/s10798-017-9417-0/O
10.1016/j.ijhcs.2017.03.007/S,10.1364/AO.57.00A122/P
10.1016/j.ijhcs.2017.03.007/S,10.1364/AO.57.00A122/O
10.1016/j.ijhcs.2017.03.007/S,10.1115/DETC2019-97354/O
10.1016/j.ijhcs.2017.03.007/S,10.1115/DETC201886056/O
10.1016/j.ijhcs.2017.03.007/S,10.1115/DETC2018-85224/O
10.1103/PhysRevFluids.2.090503/S,10.1103/PhysRevFluids.2.090503/O
10.1103/PhysRevFluids.2.090503/S,10.1103/PhysRevFluids.2.090503/P
10.1103/PhysRevFluids.2.090503/S,10.1103/PhysRevFluids.2.090503
10.1109/IPCC.2017.8013959/S,10.1109/IPCC.2017.8013959/O
10.1109/IPCC.2017.8013959/S,10.1109/IPCC.2017.8013959/P
10.1109/IPCC.2017.8013959/S,10.1109/IPCC.2017.8013959
10.1364/AO.56.006814/S,10.1002/jbio.201700018/P
10.1364/AO.56.006814/S,10.1364/AO.56.006814
10.1364/AO.56.006814/S,10.2514/6.2019-0484/O
10.1364/AO.56.006814/S,10.1002/jbio.201700018/O
10.1364/AO.56.006814/S,10.1109/JQE.2018.2816120/O
10.1364/AO.56.006814/S,10.1364/AO.56.006814/P
10.1364/AO.56.006814/S,10.1016/j.proci.2018.06.221/O
10.1364/AO.56.006814/S,10.1364/AO.56.006814/O
10.1364/AO.56.006814/S,10.1109/TPWRS.2018.2867791/O
10.1364/AO.56.006814/S,10.1364/AO.56.004911/P
10.1364/AO.56.006814/S,10.1364/AO.56.004911
10.1364/AO.56.006814/S,10.1364/AO.56.004911/O
10.1364/AO.56.006814/S,10.1109/JQE.2018.2816120/P
10.3390/mi8080252/S,10.1016/j.bios.2016.12.071/P
10.3390/mi8080252/S,10.1109/MWSYM.2017.8058605
10.3390/mi8080252/S,10.1109/MWSYM.2017.8058605/P
10.3390/mi8080252/S,10.1364/CLEO_SI.2017.SM4C.5/O
10.3390/mi8080252/S,10.1364/CLEO_SI.2017.SM2C.5/O
10.3390/mi8080252/S,10.1109/LPT.2017.2686354/P
10.3390/mi8080252/S,10.1016/j.ijheatmasstransfer.2017.05.046/P
10.3390/mi8080252/S,10.1109/TAP.2017.2708084/O
10.3390/mi8080252/S,10.1117/1.JMM.17.3.034501/O
10.3390/mi8080252/S,10.1364/CLEO_AT.2018.JTh2A.101/O
10.3390/mi8080252/S,10.1117/12.2511369/O
10.3390/mi8080252/S,10.1109/JQE.2018.2816120/O
10.1109/ICORR.2017.8009242/S,10.1016/j.medengphy.2018.11.001/O
10.1109/ICORR.2017.8009242/S,10.1155/2018/9621640/O
10.1109/ICORR.2017.8009242/S,10.1177/2041731417718809/O
10.1109/ICORR.2017.8009242/S,10.1109/ICORR.2017.8009242/O
10.1109/ICORR.2017.8009242/S,10.1016/j.bej.2018.06.014/O
10.1109/ICORR.2017.8009242/S,10.1016/j.bios.2018.04.016/O
10.1109/ICORR.2017.8009242/S,10.1016/j.biomaterials.2017.02.021
10.1109/ICORR.2017.8009242/S,10.1109/ICRA.2017.7989588
10.1109/ICORR.2017.8009242/S,10.1177/1555343419842776/O
10.1109/ICORR.2017.8009242/S,10.1039/c8lc00966j/O
10.1109/ICORR.2017.8009242/S,10.1142/9789813235533_0057/P
10.1109/ICORR.2017.8009242/S,10.1016/j.joca.2017.05.004/P
10.1109/ICORR.2017.8009242/S,10.1007/s10439-016-1765-5/P
10.1109/ICORR.2017.8009242/S,10.1155/2018/9621640/P
10.1109/ICORR.2017.8009242/S,10.1115/1.4036336/P
10.1109/ICORR.2017.8009242/S,10.1109/LRA.2019.2896478/O
10.1109/ICORR.2017.8009242/S,10.1016/j.bios.2016.12.071/P
10.1017/jfm.2017.365/S,10.1117/12.2311281/O
10.1017/jfm.2017.365/S,10.1007/s00162-018-0465-1/P
10.1017/jfm.2017.365/S,10.1016/j.ijmultiphaseflow.2016.10.005
10.1017/jfm.2017.365/S,10.1115/GT201763490/P
10.1017/jfm.2017.365/S,10.2514/6.2018-3646/P
10.1017/jfm.2017.365/S,10.1109/IPCon.2019.8908414/O
10.1017/jfm.2017.365/S,10.1016/j.ijmultiphaseflow.2016.10.005/O
10.1017/jfm.2017.365/S,10.1017/jfm.2017.365/O
10.1017/jfm.2017.365/S,10.1364/CLEO_AT.2018.JTh2A.101/O
10.1017/jfm.2017.365/S,10.1016/j.cma.2017.08.003/P
10.1017/jfm.2017.365/S,10.1016/j.jbiomech.2018.12.028/O
10.1017/jfm.2017.365/S,10.1016/j.ijheatmasstransfer.2016.12.076/O
10.1017/jfm.2017.365/S,10.2514/6.2018-3146/O
10.1017/jfm.2017.365/S,10.1007/s10439-016-1765-5/P
10.1017/jfm.2017.365/S,10.1016/j.jbiomech.2018.04.010/P
10.1017/jfm.2017.365/S,10.1016/j.cma.2017.08.003
10.1017/jfm.2017.365/S,10.1017/jfm.2017.365
10.1017/jfm.2017.365/S,10.1115/GT201763490/O
10.1017/jfm.2017.365/S,10.2514/6.2018-3146/P
10.1016/j.commatsci.2017.04.015/S,10.1115/1.4035686/P
10.1016/j.commatsci.2017.04.015/S,10.1080/16864360.2017.1419649/O
10.1016/j.commatsci.2017.04.015/S,10.1142/S0219519419500246/O
10.1016/j.commatsci.2017.04.015/S,10.1115/DETC2017-68018/O
10.1016/j.commatsci.2017.04.015/S,10.1109/HPCS.2018.00082/O
10.1016/j.commatsci.2017.04.015/S,10.2514/6.2018-1439/P
10.1016/j.commatsci.2017.04.015/S,10.1115/DETC2018-86156/O
10.1016/j.commatsci.2017.04.015/S,10.1007/s10439-016-1765-5/O
10.1016/j.commatsci.2017.04.015/S,10.1109/BIBE.2017.00-44
10.1016/j.commatsci.2017.04.015/S,10.1016/j.mechmachtheory.2018.03.014/P
10.1016/j.commatsci.2017.04.015/S,10.2514/6.2018-1439/O
10.1016/j.commatsci.2017.04.015/S,10.1115/DETC2017-68018
10.1109/TAP.2017.2708084/S,10.1109/JQE.2018.2816120/P
10.1109/TAP.2017.2708084/S,10.1109/TAP.2018.2829838/P
10.1109/TAP.2017.2708084/S,10.1364/FIO.2018.FM4C.2/P
10.1109/TAP.2017.2708084/S,10.1016/j.bios.2016.12.071/P
10.1109/TAP.2017.2708084/S,10.3390/mi8080252/O
10.1109/TAP.2017.2708084/S,10.1109/MWSYM.2017.8058605/O
10.1109/TAP.2017.2708084/S,10.1109/IPCon.2016.7831137/P
10.1109/TAP.2017.2708084/S,10.1109/TAP.2017.2708084
10.1109/TAP.2017.2708084/S,10.1115/DETC2017-67440
10.1109/TAP.2017.2708084/S,10.1109/JQE.2018.2816120/O
10.1109/TAP.2017.2708084/S,10.1109/TAP.2017.2748237/O
10.1109/TAP.2017.2708084/S,10.1061/9780784480458.003/O
10.1109/TAP.2017.2708084/S,10.1109/TAP.2017.2748237
10.1109/TAP.2017.2708084/S,10.1109/IPCon.2016.7831137/O
10.1109/TAES.2017.2671784/S,10.1115/DETC201767581
10.1109/TAES.2017.2671784/S,10.1117/12.2274694/P
10.1109/TAES.2017.2671784/S,10.1016/j.cma.2017.08.003/O
10.1109/TAES.2017.2671784/S,10.2514/6.2017-4043
10.1109/TAES.2017.2671784/S,10.1109/ICUAS.2017.7991391/P
10.1109/TAES.2017.2671784/S,10.1016/j.ijheatmasstransfer.2019.03.103/O
10.1109/TAES.2017.2671784/S,10.1117/12.2250582/O
10.1109/TAES.2017.2671784/S,10.1109/TAP.2017.2772929/O
10.1109/TAES.2017.2671784/S,10.1117/12.2311281/P
10.1109/TAES.2017.2671784/S,10.1115/DETC2017-67440/O
10.1109/TAES.2017.2671784/S,10.1016/j.mechmachtheory.2018.03.014/O
10.1109/TAES.2017.2671784/S,10.1109/TAES.2018.2864807/O
10.1109/TAES.2017.2671784/S,10.1115/DETC2019-98126/O
10.1109/TAES.2017.2671784/S,10.1364/ofs.2018.tub2/P
10.1109/TAES.2017.2671784/S,10.1061/9780784482087.011/O
10.1109/TAES.2017.2671784/S,10.1109/MILCOM47813.2019.9020989/O
10.1109/TAES.2017.2671784/S,10.1109/TCST.2017.2773027/O
10.1109/TAES.2017.2671784/S,10.1016/j.ijheatmasstransfer.2017.03.044
10.1109/TAES.2017.2671784/S,10.1109/TNS.2016.2636666/P
10.1109/TAES.2017.2671785/S,10.1109/TAES.2017.2671785/P
10.1109/TAES.2017.2671785/S,10.2514/6.2018-3506/P
10.1109/TAES.2017.2671785/S,10.1061/9780784481691.003/P
10.1109/TAES.2017.2671785/S,10.1061/9780784480458.003/O
10.1109/TAES.2017.2671785/S,10.1115/DETC201767584/O
10.1109/TAES.2017.2671785/S,10.1049/cp.2018.0911/P
10.1109/TAES.2017.2671785/S,10.1115/DETC2017-67440
10.1109/TAES.2017.2671785/S,10.1109/TAP.2017.2772929/O
10.1109/TAES.2017.2671785/S,10.1109/VTCSpring.2019.8746472/O
10.1109/TAES.2017.2671785/S,10.1109/MAES.2018.180031/O
10.1109/TAES.2017.2671785/S,10.1109/TAP.2016.2632618/P
10.1109/TAES.2017.2671785/S,10.1061/9780784481608.009/O
10.1109/TAES.2017.2671785/S,10.2514/6.2019-1573/O
10.1109/TAES.2017.2671785/S,10.1117/12.2324317/O
10.1109/TAES.2017.2671785/S,10.1364/AO.56.004911/O
10.1007/s12206-017-0742-8/S,10.1016/j.jmst.2017.10.023/O
10.1007/s12206-017-0742-8/S,10.1061/9780784480458.003/P
10.1007/s12206-017-0742-8/S,10.4271/2018-01-1236/O
10.1007/s12206-017-0742-8/S,10.1115/OMAE2018-77117/O
10.1007/s12206-017-0742-8/S,10.1007/s12206-017-0742-8/P
10.1007/s12206-017-0742-8/S,10.1016/j.jmatprotec.2017.11.044/P
10.1007/s12206-017-0742-8/S,10.1016/j.jmatprotec.2018.09.039/O
10.1007/s12206-017-0742-8/S,10.1117/12.2274694/O
10.1007/s12206-017-0742-8/S,10.1007/s12206-017-0742-8
10.1007/s12206-017-0742-8/S,10.1109/MWSYM.2017.8058605/O
10.1007/s12206-017-0742-8/S,10.1016/j.matdes.2016.11.066/O
10.1007/s12206-017-0742-8/S,10.1117/12.2274694/P
10.1007/s12206-017-0742-8/S,10.1038/s41524-019-0189-9/O
10.1007/s12206-017-0742-8/S,10.1016/j.commatsci.2018.09.031/O
10.1007/s12206-017-0742-8/S,10.4271/2018-01-1236/P
10.1007/s12206-017-0742-8/S,10.1007/s11837-017-2334-6
10.1016/j.commatsci.2017.01.017/S,10.1109/TNS.2016.2636666/O
10.1016/j.commatsci.2017.01.017/S,10.1016/j.commatsci.2017.01.017/P
10.1016/j.commatsci.2017.01.017/S,10.1115/DETC201885450/P
10.1016/j.commatsci.2017.01.017/S,10.1109/TAP.2017.2772929/P
10.1016/j.commatsci.2017.01.017/S,10.1109/TLT.2017.2740172
10.1016/j.commatsci.2017.01.017/S,10.1016/j.matdes.2019.107795/O
10.1016/j.commatsci.2017.01.017/S,10.1016/j.jmatprotec.2017.11.044/P
10.1016/j.commatsci.2017.01.017/S,10.1117/12.2311281/P
10.1016/j.commatsci.2017.01.017/S,10.1109/TLT.2017.2740172/P
10.1016/j.commatsci.2017.01.017/S,10.1115/DETC2017-68205/P
10.1016/j.commatsci.2017.01.017/S,10.1109/TPC.2017.2759621/P
10.1016/j.commatsci.2017.01.017/S,10.1016/j.cma.2017.03.009
10.1016/j.commatsci.2017.01.017/S,10.1016/j.commatsci.2017.01.017
10.1016/j.commatsci.2017.01.017/S,10.1109/TAP.2017.2758390/O
10.1016/j.commatsci.2017.01.017/S,10.1016/j.commatsci.2017.01.017/O
10.1016/j.commatsci.2017.01.017/S,10.1364/ofs.2018.tub2/P
10.1016/j.commatsci.2017.01.017/S,10.1117/12.2304436/O
10.1016/j.commatsci.2017.01.017/S,10.2514/6.2017-1152
10.1016/j.commatsci.2017.01.017/S,10.1109/TNS.2017.2772288/P
10.1080/16864360.2016.1273578/S,10.1080/16864360.2016.1273578/P
10.1080/16864360.2016.1273578/S,10.1080/16864360.2017.1353736/P
10.1080/16864360.2016.1273578/S,10.1115/DETC2018-86170/O
10.1080/16864360.2016.1273578/S,10.2514/6.2017-4043/O
10.1080/16864360.2016.1273578/S,10.1115/DETC201767586/O
10.1080/16864360.2016.1273578/S,10.1115/DETC201885927/O
10.1080/16864360.2016.1273578/S,10.1080/16864360.2016.1257184/O
10.1080/16864360.2016.1273578/S,10.2514/6.2017-4049/O
10.1080/16864360.2016.1273578/S,10.1061/9780784480458.003/P
10.1080/16864360.2016.1273578/S,10.1115/DETC201767584/O
10.1080/16864360.2016.1273578/S,10.1080/16864360.2016.1240449
10.1080/16864360.2016.1273578/S,10.1080/16864360.2018.1462570/O
10.1080/16864360.2016.1273578/S,10.1080/16864360.2016.1257184/P
10.1080/16864360.2016.1273578/S,10.1016/j.commatsci.2017.01.017/P
10.1080/16864360.2016.1273578/S,10.1115/DETC2019-98400/O
10.1080/16864360.2016.1273578/S,10.1080/16864360.2016.1240449/O
10.1109/ICUAS.2017.7991391/S,10.1016/j.ijheatmasstransfer.2018.03.041/P
10.1109/ICUAS.2017.7991391/S,10.1109/TAP.2017.2748237/P
10.1109/ICUAS.2017.7991391/S,10.1109/ICUAS.2019.8797743/O
10.1109/ICUAS.2017.7991391/S,10.1016/j.ijheatmasstransfer.2016.12.076
10.1109/ICUAS.2017.7991391/S,10.1016/j.ijheatmasstransfer.2017.05.046
10.1109/ICUAS.2017.7991391/S,10.1117/12.2304436/O
10.1109/ICUAS.2017.7991391/S,10.1115/1.4036304/P
10.1109/ICUAS.2017.7991391/S,10.1109/ICRA.2017.7989588/P
10.1109/ICUAS.2017.7991391/S,10.1016/j.ijheatmasstransfer.2018.07.044/O
10.1109/ICUAS.2017.7991391/S,10.1109/TAES.2017.2671785/O
10.1109/ICUAS.2017.7991391/S,10.1117/12.2304436/P
10.1109/ICUAS.2017.7991391/S,10.1016/j.cma.2019.03.035/O
10.1109/ICUAS.2017.7991391/S,10.1109/TGRS.2018.2882136/O
10.1109/ICUAS.2017.7991391/S,10.2514/1.G003737/O
10.1109/ICUAS.2017.7991391/S,10.1115/DETC201767584/P
10.1109/ICUAS.2017.7991391/S,10.1109/IROS.2017.8206443/P
10.1109/ICRA.2017.7989687/S,10.1109/ICRA.2017.7989588/P
10.1109/ICRA.2017.7989687/S,10.1109/REMAR.2018.8449881/O
10.1109/ICRA.2017.7989687/S,10.1016/j.conbuildmat.2016.12.112/P
10.1109/ICRA.2017.7989687/S,10.1109/ICRA.2017.7989218/P
10.1109/ICRA.2017.7989687/S,10.1088/1361-6439/aab221/O
10.1109/ICRA.2017.7989687/S,10.1145/2909824.3020243
10.1109/ICRA.2017.7989687/S,10.1109/ICRA.2017.7989687
10.1109/ICRA.2017.7989687/S,10.1088/1361-6439/aab221/P
10.1109/ICRA.2017.7989687/S,10.1109/TMECH.2018.2878228/O
10.1109/ICRA.2017.7989687/S,10.1145/2909824.3020225/O
10.1109/ICRA.2017.7989687/S,10.1007/s10439-016-1765-5
10.1109/ICRA.2017.7989687/S,10.1109/REMAR.2018.8449881/P
10.1109/ICRA.2017.7989687/S,10.3390/mi9100525/P
10.1109/ICRA.2017.7989687/S,10.1061/9780784480458.003/P
10.1109/ICRA.2017.7989687/S,10.1007/s10439-016-1765-5/O
10.1109/ICRA.2017.7989218/S,10.1088/1361-6439/aab221/O
10.1109/ICRA.2017.7989218/S,10.2514/6.2019-0540/O
10.1109/ICRA.2017.7989218/S,10.1115/DETC201885927/O
10.1109/ICRA.2017.7989218/S,10.1115/DETC2017-68205
10.1109/ICRA.2017.7989218/S,10.1115/DETC201886056/P
10.1109/ICRA.2017.7989218/S,10.1109/SMC.2019.8914592/O
10.1109/ICRA.2017.7989218/S,10.1115/DETC201885927/P
10.1109/ICRA.2017.7989218/S,10.1117/12.2304546/P
10.1109/ICRA.2017.7989218/S,10.1115/DETC2017-67081/O
10.1109/ICRA.2017.7989218/S,10.1117/12.2274694/P
10.1109/ICRA.2017.7989218/S,10.1115/DETC2017-68370/O
10.1109/ICRA.2017.7989218/S,10.1115/DETC2019-97899/O
10.1109/ICRA.2017.7989218/S,10.1145/2909824.3020243/P
10.1109/ICRA.2017.7989218/S,10.1145/2909824.3020225/O
10.1109/ICRA.2017.7989218/S,10.1080/00207217.2017.1279229
10.1109/ICRA.2017.7989218/S,10.1115/DETC2019-98056/O
10.1109/ICRA.2017.7989218/S,10.1115/DETC2017-67440/P
10.1109/ICRA.2017.7989588/S,10.1109/SMC.2019.8914592/O
10.1109/ICRA.2017.7989588/S,10.1039/c9ay00192a/O
10.1109/ICRA.2017.7989588/S,10.1177/1555343419842776/O
10.1109/ICRA.2017.7989588/S,10.1109/ICORR.2017.8009242
10.1109/ICRA.2017.7989588/S,10.1109/TAP.2017.2766679
10.1109/ICRA.2017.7989588/S,10.1109/ICUAS.2017.7991391
10.1109/ICRA.2017.7989588/S,10.1088/1361-6439/aab221/P
10.1109/ICRA.2017.7989588/S,10.33012/2017.15158/O
10.1109/ICRA.2017.7989588/S,10.1109/ICRA.2017.7989588/P
10.1109/ICRA.2017.7989588/S,10.1109/ICRA.2017.7989588/O
10.1109/ICRA.2017.7989588/S,10.1145/2909824.3020243
10.1109/ICRA.2017.7989588/S,10.1088/1361-6439/aab221/O
10.1109/ICRA.2017.7989588/S,10.1109/ICRA.2017.7989687/P
10.1109/ICRA.2017.7989588/S,10.1109/TAP.2017.2766679/P
10.1109/ICRA.2017.7989588/S,10.1145/2909824.3020243/O
10.1109/ICRA.2017.7989588/S,10.1109/ICRA.2017.7989687
10.1109/ICRA.2017.7989588/S,10.1145/2909824.3020225
10.1109/ICRA.2017.7989588/S,10.1115/1.4042427/O
10.1109/RADECS.2017.8696180/S,10.1115/1.4040552/O
10.1109/RADECS.2017.8696180/S,10.1109/RADECS.2017.8696180/O
10.1109/RADECS.2017.8696180/S,10.1115/IMECE2019-11810/O
10.1109/RADECS.2017.8696180/S,10.1364/FIO.2018.FW7B.6/O
10.1109/RADECS.2017.8696180/S,10.1364/FIO.2019.JW4A.15/O
10.1109/RADECS.2017.8696180/S,10.1117/12.2324317/P
10.1109/RADECS.2017.8696180/S,10.1109/RADECS.2017.8696180/P
10.1109/RADECS.2017.8696180/S,10.1115/1.4040552/P
10.1109/RADECS.2017.8696180/S,10.1364/FIO.2018.FW7B.6/P
10.1109/RADECS.2017.8696180/S,10.1109/TNS.2018.2877579/O
10.1109/RADECS.2017.8696180/S,10.1117/12.2324317/O
10.1109/RADECS.2017.8696180/S,10.3397/1/376742/O
10.1109/RADECS.2017.8696210/S,10.1109/REDW.2019.8906534/O
10.1109/RADECS.2017.8696210/S,10.1109/RADECS.2017.8696210
10.1109/RADECS.2017.8696210/S,10.1016/j.measurement.2017.02.025/O
10.1109/RADECS.2017.8696210/S,10.1109/TNS.2016.2635028/O
